,event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),incremental_revenue,incremental_sold_units,revenue_before_promo,revenue_after_promo,city,product_name,category,campaign_name,start_date,end_date
866,2ae8b8,STCBE-2,CAMP_SAN_01,P10,50,25% OFF,22,18,-200.00,-4,1100.00,900.00,Coimbatore,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
867,dafaa4,STVJD-1,CAMP_SAN_01,P05,55,25% OFF,13,9,-220.00,-4,715.00,495.00,Vijayawada,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
868,4f757f,STMYS-1,CAMP_SAN_01,P13,350,BOGOF,129,540,143850.00,411,45150.00,189000.00,Mysuru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
869,0894b7,STCHE-3,CAMP_SAN_01,P08,1190,BOGOF,46,203,186830.00,157,54740.00,241570.00,Chennai,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
870,a80b87,STVSK-0,CAMP_DIW_01,P11,190,50% OFF,49,76,5130.00,27,9310.00,14440.00,Visakhapatnam,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
871,3f9b4d,STHYD-5,CAMP_SAN_01,P09,90,25% OFF,66,62,-360.00,-4,5940.00,5580.00,Hyderabad,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
872,6ed2f5,STBLR-4,CAMP_DIW_01,P13,350,BOGOF,84,285,70350.00,201,29400.00,99750.00,Bengaluru,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
873,1.53E+07,STCHE-7,CAMP_SAN_01,P12,62,50% OFF,67,95,1736.00,28,4154.00,5890.00,Chennai,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
874,855f49,STBLR-3,CAMP_SAN_01,P04,370,BOGOF,481,1890,521330.00,1409,177970.00,699300.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
875,4a8c38,STCHE-0,CAMP_SAN_01,P04,370,BOGOF,469,1861,515040.00,1392,173530.00,688570.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
876,1a1a02,STBLR-0,CAMP_SAN_01,P04,370,BOGOF,465,2064,591630.00,1599,172050.00,763680.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
877,1a4a61,STCHE-1,CAMP_SAN_01,P06,415,25% OFF,36,29,-2905.00,-7,14940.00,12035.00,Chennai,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
878,aeed36,STBLR-6,CAMP_SAN_01,P12,62,50% OFF,54,83,1798.00,29,3348.00,5146.00,Bengaluru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
879,e23132,STVJD-0,CAMP_DIW_01,P08,1190,BOGOF,26,86,71400.00,60,30940.00,102340.00,Vijayawada,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
880,d76198,STCHE-4,CAMP_DIW_01,P08,1190,BOGOF,54,213,189210.00,159,64260.00,253470.00,Chennai,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
881,0ae76a,STMLR-1,CAMP_SAN_01,P11,190,50% OFF,21,30,1710.00,9,3990.00,5700.00,Mangalore,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
882,ce39e4,STMLR-1,CAMP_DIW_01,P13,350,BOGOF,42,145,36050.00,103,14700.00,50750.00,Mangalore,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
883,8869,STCBE-4,CAMP_SAN_01,P13,350,BOGOF,75,200,43750.00,125,26250.00,70000.00,Coimbatore,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
884,fcf54a,STCHE-7,CAMP_DIW_01,P04,290,25% OFF,348,334,-4060.00,-14,100920.00,96860.00,Chennai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
885,0b9826,STHYD-6,CAMP_DIW_01,P11,190,50% OFF,57,71,2660.00,14,10830.00,13490.00,Hyderabad,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
886,fbab9b,STMYS-1,CAMP_DIW_01,P01,172,33% OFF,334,591,44204.00,257,57448.00,101652.00,Mysuru,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
887,e2c229,STTRV-1,CAMP_SAN_01,P15,3000,500 Cashback,54,125,213000.00,71,162000.00,375000.00,Trivandrum,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
888,2e48c4,STVSK-0,CAMP_DIW_01,P09,110,50% OFF,50,76,2860.00,26,5500.00,8360.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
889,171bbb,STTRV-0,CAMP_SAN_01,P15,3000,500 Cashback,79,171,276000.00,92,237000.00,513000.00,Trivandrum,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
890,ace471,STMDU-0,CAMP_SAN_01,P04,370,BOGOF,273,1201,343360.00,928,101010.00,444370.00,Madurai,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
891,a26e60,STTRV-1,CAMP_DIW_01,P13,350,BOGOF,36,122,30100.00,86,12600.00,42700.00,Trivandrum,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
892,cb43c4,STCHE-0,CAMP_SAN_01,P14,1020,BOGOF,106,424,324360.00,318,108120.00,432480.00,Chennai,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
893,ba72b1,STMDU-1,CAMP_SAN_01,P05,55,25% OFF,15,12,-165.00,-3,825.00,660.00,Madurai,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
894,e89f85,STCBE-1,CAMP_SAN_01,P05,55,25% OFF,25,18,-385.00,-7,1375.00,990.00,Coimbatore,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
895,c95efb,STBLR-7,CAMP_DIW_01,P15,3000,500 Cashback,416,1389,2919000.00,973,1248000.00,4167000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
896,dec49d,STMDU-2,CAMP_SAN_01,P05,55,25% OFF,21,17,-220.00,-4,1155.00,935.00,Madurai,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
897,a5800c,STMYS-3,CAMP_SAN_01,P12,62,50% OFF,60,67,434.00,7,3720.00,4154.00,Mysuru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
898,5d5637,STCHE-0,CAMP_DIW_01,P09,110,50% OFF,94,119,2750.00,25,10340.00,13090.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
899,f9d2c6,STBLR-9,CAMP_SAN_01,P14,1020,BOGOF,111,429,324360.00,318,113220.00,437580.00,Bengaluru,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
900,0ee55a,STHYD-5,CAMP_DIW_01,P06,415,25% OFF,82,80,-830.00,-2,34030.00,33200.00,Hyderabad,Atliq_Fusion_Container_Set_of_3,Home Care,Diwali,12-11-2023,18-11-2023
901,1192bc,STCBE-4,CAMP_DIW_01,P11,190,50% OFF,59,79,3800.00,20,11210.00,15010.00,Coimbatore,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
902,be65d7,STTRV-0,CAMP_DIW_01,P12,62,50% OFF,54,68,868.00,14,3348.00,4216.00,Trivandrum,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
903,6bb477,STHYD-1,CAMP_DIW_01,P04,290,25% OFF,318,276,-12180.00,-42,92220.00,80040.00,Hyderabad,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
904,a2d32f,STVSK-3,CAMP_SAN_01,P09,90,25% OFF,39,31,-720.00,-8,3510.00,2790.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
905,5f29e7,STMLR-1,CAMP_DIW_01,P12,62,50% OFF,71,90,1178.00,19,4402.00,5580.00,Mangalore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
906,802dfa,STBLR-3,CAMP_SAN_01,P07,300,BOGOF,54,217,48900.00,163,16200.00,65100.00,Bengaluru,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
907,0b38d9,STMYS-3,CAMP_DIW_01,P08,1190,BOGOF,29,115,102340.00,86,34510.00,136850.00,Mysuru,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
908,f013a9,STMYS-2,CAMP_SAN_01,P14,1020,BOGOF,105,276,174420.00,171,107100.00,281520.00,Mysuru,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
909,ea916f,STTRV-0,CAMP_SAN_01,P10,50,25% OFF,18,16,-100.00,-2,900.00,800.00,Trivandrum,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
910,2.70E+61,STHYD-1,CAMP_DIW_01,P05,55,25% OFF,110,96,-770.00,-14,6050.00,5280.00,Hyderabad,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
911,bd3f78,STHYD-0,CAMP_DIW_01,P11,190,50% OFF,68,104,6840.00,36,12920.00,19760.00,Hyderabad,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
912,feadc3,STCBE-0,CAMP_SAN_01,P05,55,25% OFF,21,19,-110.00,-2,1155.00,1045.00,Coimbatore,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
913,f41256,STMLR-1,CAMP_SAN_01,P15,3000,500 Cashback,58,128,210000.00,70,174000.00,384000.00,Mangalore,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
914,f25735,STBLR-3,CAMP_DIW_01,P09,110,50% OFF,66,85,2090.00,19,7260.00,9350.00,Bengaluru,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
915,5729c0,STMYS-2,CAMP_SAN_01,P04,370,BOGOF,240,636,146520.00,396,88800.00,235320.00,Mysuru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
916,cf4f71,STHYD-0,CAMP_SAN_01,P01,172,33% OFF,250,382,22704.00,132,43000.00,65704.00,Hyderabad,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
917,60ba75,STVJD-0,CAMP_SAN_01,P13,350,BOGOF,60,234,60900.00,174,21000.00,81900.00,Vijayawada,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
918,6bce12,STMYS-0,CAMP_SAN_01,P07,300,BOGOF,46,120,22200.00,74,13800.00,36000.00,Mysuru,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
919,25902,STMYS-2,CAMP_DIW_01,P11,190,50% OFF,70,93,4370.00,23,13300.00,17670.00,Mysuru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
920,1dd472,STMLR-1,CAMP_SAN_01,P04,370,BOGOF,220,886,246420.00,666,81400.00,327820.00,Mangalore,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
921,f94f2f,STTRV-1,CAMP_DIW_01,P08,1190,BOGOF,28,92,76160.00,64,33320.00,109480.00,Trivandrum,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
922,802b3c,STBLR-1,CAMP_DIW_01,P15,3000,500 Cashback,369,1007,1914000.00,638,1107000.00,3021000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Diwali,12-11-2023,18-11-2023
923,4aa7ef,STHYD-1,CAMP_DIW_01,P07,300,BOGOF,59,176,35100.00,117,17700.00,52800.00,Hyderabad,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
924,4e0e90,STVSK-2,CAMP_DIW_01,P12,62,50% OFF,80,124,2728.00,44,4960.00,7688.00,Visakhapatnam,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
925,9155d1,STTRV-1,CAMP_DIW_01,P11,190,50% OFF,33,43,1900.00,10,6270.00,8170.00,Trivandrum,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
926,f1421a,STMDU-2,CAMP_SAN_01,P09,90,25% OFF,49,39,-900.00,-10,4410.00,3510.00,Madurai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
927,fb29d7,STMYS-3,CAMP_SAN_01,P06,415,25% OFF,28,23,-2075.00,-5,11620.00,9545.00,Mysuru,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
928,18c9f4,STBLR-1,CAMP_DIW_01,P03,156,25% OFF,385,369,-2496.00,-16,60060.00,57564.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
929,2abe5e,STCHE-6,CAMP_SAN_01,P06,415,25% OFF,40,28,-4980.00,-12,16600.00,11620.00,Chennai,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
930,4a77da,STMLR-0,CAMP_SAN_01,P02,860,33% OFF,243,332,76540.00,89,208980.00,285520.00,Mangalore,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
931,d46611,STMLR-2,CAMP_DIW_01,P05,55,25% OFF,47,40,-385.00,-7,2585.00,2200.00,Mangalore,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
932,30b66a,STBLR-7,CAMP_DIW_01,P11,190,50% OFF,84,131,8930.00,47,15960.00,24890.00,Bengaluru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
933,e0a83a,STBLR-8,CAMP_DIW_01,P07,300,BOGOF,63,221,47400.00,158,18900.00,66300.00,Bengaluru,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
934,e78335,STMDU-1,CAMP_DIW_01,P03,156,25% OFF,281,244,-5772.00,-37,43836.00,38064.00,Madurai,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
935,a16acc,STBLR-4,CAMP_SAN_01,P11,190,50% OFF,43,59,3040.00,16,8170.00,11210.00,Bengaluru,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Sankranti,10-01-2024,16-01-2024
936,250dee,STCHE-0,CAMP_SAN_01,P01,172,33% OFF,237,341,17888.00,104,40764.00,58652.00,Chennai,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
937,62769f,STMDU-3,CAMP_SAN_01,P05,55,25% OFF,16,12,-220.00,-4,880.00,660.00,Madurai,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
938,8d7458,STCBE-1,CAMP_DIW_01,P12,62,50% OFF,98,109,682.00,11,6076.00,6758.00,Coimbatore,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
939,6bf19b,STTRV-1,CAMP_DIW_01,P04,290,25% OFF,169,160,-2610.00,-9,49010.00,46400.00,Trivandrum,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
940,10a8b7,STMYS-2,CAMP_SAN_01,P12,62,50% OFF,61,87,1612.00,26,3782.00,5394.00,Mysuru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
941,bcffbb,STCBE-0,CAMP_DIW_01,P11,190,50% OFF,36,56,3800.00,20,6840.00,10640.00,Coimbatore,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
942,bea96f,STVSK-2,CAMP_SAN_01,P14,1020,BOGOF,64,250,189720.00,186,65280.00,255000.00,Visakhapatnam,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
943,ebd35e,STBLR-8,CAMP_DIW_01,P04,290,25% OFF,323,251,-20880.00,-72,93670.00,72790.00,Bengaluru,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
944,b7f012,STMYS-2,CAMP_SAN_01,P15,3000,500 Cashback,118,208,270000.00,90,354000.00,624000.00,Mysuru,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
945,b79118,STVSK-3,CAMP_DIW_01,P04,290,25% OFF,236,210,-7540.00,-26,68440.00,60900.00,Visakhapatnam,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
946,657a95,STCHE-4,CAMP_DIW_01,P12,62,50% OFF,126,168,2604.00,42,7812.00,10416.00,Chennai,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
947,f41ca1,STCBE-2,CAMP_DIW_01,P07,300,BOGOF,42,166,37200.00,124,12600.00,49800.00,Coimbatore,Atliq_Curtains,Home Care,Diwali,12-11-2023,18-11-2023
948,4d8607,STCHE-0,CAMP_DIW_01,P03,156,25% OFF,323,293,-4680.00,-30,50388.00,45708.00,Chennai,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
949,ffcda1,STVJD-0,CAMP_DIW_01,P11,190,50% OFF,42,55,2470.00,13,7980.00,10450.00,Vijayawada,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
950,c6e3ae,STCHE-0,CAMP_SAN_01,P13,350,BOGOF,117,457,119000.00,340,40950.00,159950.00,Chennai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
951,a9d059,STCHE-7,CAMP_DIW_01,P14,1020,BOGOF,50,202,155040.00,152,51000.00,206040.00,Chennai,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
952,f21f4c,STVSK-3,CAMP_DIW_01,P09,110,50% OFF,50,58,880.00,8,5500.00,6380.00,Visakhapatnam,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
953,de0a50,STCHE-7,CAMP_SAN_01,P05,55,25% OFF,28,26,-110.00,-2,1540.00,1430.00,Chennai,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
954,eae38f,STVJD-1,CAMP_SAN_01,P13,350,BOGOF,73,286,74550.00,213,25550.00,100100.00,Vijayawada,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Sankranti,10-01-2024,16-01-2024
955,1c7c7f,STBLR-8,CAMP_DIW_01,P14,1020,BOGOF,52,178,128520.00,126,53040.00,181560.00,Bengaluru,Atliq_waterproof_Immersion_Rod,Home Appliances,Diwali,12-11-2023,18-11-2023
956,7f6f08,STBLR-7,CAMP_SAN_01,P05,55,25% OFF,24,20,-220.00,-4,1320.00,1100.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
957,f63299,STVSK-0,CAMP_DIW_01,P02,860,33% OFF,301,526,193500.00,225,258860.00,452360.00,Visakhapatnam,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
958,cfeac1,STHYD-6,CAMP_SAN_01,P14,1020,BOGOF,100,396,301920.00,296,102000.00,403920.00,Hyderabad,Atliq_waterproof_Immersion_Rod,Home Appliances,Sankranti,10-01-2024,16-01-2024
959,15b3a7,STMYS-3,CAMP_DIW_01,P05,55,25% OFF,94,84,-550.00,-10,5170.00,4620.00,Mysuru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Diwali,12-11-2023,18-11-2023
960,8e6e77,STBLR-0,CAMP_SAN_01,P08,1190,BOGOF,37,156,141610.00,119,44030.00,185640.00,Bengaluru,Atliq_Double_Bedsheet_set,Home Care,Sankranti,10-01-2024,16-01-2024
961,fc2f67,STBLR-5,CAMP_SAN_01,P06,415,25% OFF,34,27,-2905.00,-7,14110.00,11205.00,Bengaluru,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
962,ac6273,STHYD-2,CAMP_DIW_01,P01,172,33% OFF,281,435,26488.00,154,48332.00,74820.00,Hyderabad,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
963,e5804e,STHYD-0,CAMP_DIW_01,P01,172,33% OFF,316,521,35260.00,205,54352.00,89612.00,Hyderabad,Atliq_Masoor_Dal (1KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
964,32b8a7,STBLR-2,CAMP_DIW_01,P03,156,25% OFF,378,343,-5460.00,-35,58968.00,53508.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Diwali,12-11-2023,18-11-2023
965,3f2255,STBLR-3,CAMP_DIW_01,P02,860,33% OFF,381,563,156520.00,182,327660.00,484180.00,Bengaluru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
966,75f9b8,STCHE-4,CAMP_SAN_01,P06,415,25% OFF,27,22,-2075.00,-5,11205.00,9130.00,Chennai,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
967,df380c,STBLR-5,CAMP_SAN_01,P05,55,25% OFF,25,21,-220.00,-4,1375.00,1155.00,Bengaluru,Atliq_Scrub_Sponge_For_Dishwash,Home Care,Sankranti,10-01-2024,16-01-2024
968,3a1cad,STMDU-3,CAMP_DIW_01,P12,62,50% OFF,87,93,372.00,6,5394.00,5766.00,Madurai,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
969,d730ac,STCHE-0,CAMP_SAN_01,P06,415,25% OFF,31,26,-2075.00,-5,12865.00,10790.00,Chennai,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
970,8aa62d,STCHE-2,CAMP_SAN_01,P12,62,50% OFF,67,74,434.00,7,4154.00,4588.00,Chennai,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
971,fd788c,STVSK-1,CAMP_DIW_01,P11,190,50% OFF,43,58,2850.00,15,8170.00,11020.00,Visakhapatnam,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care,Diwali,12-11-2023,18-11-2023
972,fb9e95,STBLR-5,CAMP_DIW_01,P12,62,50% OFF,141,179,2356.00,38,8742.00,11098.00,Bengaluru,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
973,cefb49,STMYS-3,CAMP_DIW_01,P02,860,33% OFF,322,386,55040.00,64,276920.00,331960.00,Mysuru,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
974,f0365e,STCHE-2,CAMP_DIW_01,P09,110,50% OFF,85,90,550.00,5,9350.00,9900.00,Chennai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
975,1809f2,STVSK-4,CAMP_SAN_01,P06,415,25% OFF,22,15,-2905.00,-7,9130.00,6225.00,Visakhapatnam,Atliq_Fusion_Container_Set_of_3,Home Care,Sankranti,10-01-2024,16-01-2024
976,2e3594,STMDU-0,CAMP_DIW_01,P13,350,BOGOF,61,237,61600.00,176,21350.00,82950.00,Madurai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
977,e0ef00,STBLR-9,CAMP_SAN_01,P03,200,BOGOF,309,1226,183400.00,917,61800.00,245200.00,Bengaluru,Atliq_Suflower_Oil (1L),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
978,46917a,STVSK-3,CAMP_DIW_01,P12,62,50% OFF,105,115,620.00,10,6510.00,7130.00,Visakhapatnam,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care,Diwali,12-11-2023,18-11-2023
979,63a2d2,STCHE-3,CAMP_DIW_01,P08,1190,BOGOF,47,186,165410.00,139,55930.00,221340.00,Chennai,Atliq_Double_Bedsheet_set,Home Care,Diwali,12-11-2023,18-11-2023
980,6ae178,STCHE-7,CAMP_SAN_01,P10,50,25% OFF,30,28,-100.00,-2,1500.00,1400.00,Chennai,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care,Sankranti,10-01-2024,16-01-2024
981,367e8d,STCBE-2,CAMP_SAN_01,P07,300,BOGOF,30,123,27900.00,93,9000.00,36900.00,Coimbatore,Atliq_Curtains,Home Care,Sankranti,10-01-2024,16-01-2024
982,0a3c5c,STMDU-1,CAMP_DIW_01,P13,350,BOGOF,47,163,40600.00,116,16450.00,57050.00,Madurai,Atliq_High_Glo_15W_LED_Bulb,Home Appliances,Diwali,12-11-2023,18-11-2023
983,d1bfe5,STMDU-2,CAMP_DIW_01,P02,860,33% OFF,301,385,72240.00,84,258860.00,331100.00,Madurai,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples,Diwali,12-11-2023,18-11-2023
984,9faad8,STHYD-0,CAMP_SAN_01,P09,90,25% OFF,54,44,-900.00,-10,4860.00,3960.00,Hyderabad,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Sankranti,10-01-2024,16-01-2024
985,5947fb,STBLR-9,CAMP_SAN_01,P15,3000,500 Cashback,118,251,399000.00,133,354000.00,753000.00,Bengaluru,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
986,e7f270,STVSK-0,CAMP_SAN_01,P01,172,33% OFF,211,322,19092.00,111,36292.00,55384.00,Visakhapatnam,Atliq_Masoor_Dal (1KG),Grocery & Staples,Sankranti,10-01-2024,16-01-2024
987,06749d,STMDU-2,CAMP_DIW_01,P09,110,50% OFF,47,54,770.00,7,5170.00,5940.00,Madurai,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care,Diwali,12-11-2023,18-11-2023
988,eb4f04,STMLR-0,CAMP_SAN_01,P15,3000,500 Cashback,54,89,105000.00,35,162000.00,267000.00,Mangalore,Atliq_Home_Essential_8_Product_Combo,Combo1,Sankranti,10-01-2024,16-01-2024
